index,tag,label
407737,wafels,wafels
407755,carob-spreads,Carob spreads
408006,it-legumi,it-legumi
408007,it-ortaggi,it-ortaggi
408020,kalfsragout,kalfsragout
408077,pflanzenfett,pflanzenfett
408100,preparations-pour-gateaux-au-chocolat,preparations-pour-gateaux-au-chocolat
408118,glaces-creme-brulee,glaces-creme-brulee
408239,boemboes,boemboes
408276,knr-dcr-poirea-comte-2x1l,knr-dcr-poirea-comte-2x1l
408299,5l,5l
408300,knr-legume-automne-2x0,knr-legume-automne-2x0
408303,sauspoeders,sauspoeders
408306,pindasauzen,pindasauzen
408307,satésauzen,satésauzen
408355,zupa-błyskawiczna,zupa-błyskawiczna
408356,danie-fix,danie-fix
408371,glace-mini-pots,glace-mini-pots
408454,baza-mancare,baza-mancare
408566,preparations-pour-canneles,preparations-pour-canneles
408580,saucisses-de-vienne,saucisses-de-vienne
408656,zupa-w-proszku,zupa-w-proszku
408672,tiefkuhl-desserts,tiefkuhl-desserts
408673,tiefkuhlprodukte,tiefkuhlprodukte
408766,menthe-pepites-chocolat,menthe-pepites-chocolat
408802,sauce-d-accompagnement,sauce-d-accompagnement
408851,speculaaskruiden,speculaaskruiden
408866,wokpastas,wokpastas
408944,the-vert-de-chine,the-vert-de-chine
408993,kruidenmix,kruidenmix
409035,supa-la-plic,supa-la-plic
409102,sauce-a-l-ail,sauce-a-l-ail
409176,bouillons-de-poisson,bouillons-de-poisson
409252,garlic-sauces,garlic-sauces
409309,soupe-potiron-carottes,soupe-potiron-carottes
409430,chocolate-flavoured-milk,Chocolate-flavoured-milk
409485,coffeecreamers,Coffeecreamers
409520,bombom,bombom
409646,zoute-droppen,zoute-droppen
409828,pain-pre-cuit,pain-pre-cuit
409852,augurken,augurken
409908,mayonnaises-a-l-ail,mayonnaises-a-l-ail
409917,plant-based-ice-cream-cones,Plant-based ice cream cones
409999,sorbet-plein-fruit,sorbet-plein-fruit
410154,glace-wich,glace-wich
410155,zupka-instant,zupka-instant
410171,plat-deshydrate,plat-deshydrate
410180,glaces-a-la-framboise,glaces-a-la-framboise
410206,кетчуп-с-кусочками-помидоров-черри-первая-категория,кетчуп-с-кусочками-помидоров-черри-первая-категория
410248,sambal,sambal
410261,preparation-deshydrate,preparation-deshydrate
410291,soupe-lyophilise,soupe-lyophilise
410313,assaisonnement-liquide,assaisonnement-liquide
410314,goutte-de-bouillon,goutte-de-bouillon
410358,buche-glacee-collection,buche-glacee-collection
410450,rainforest-alliance,rainforest-alliance
410451,the-noir-bio,the-noir-bio
410502,zachte-drop,zachte-drop
410503,zoute-drop,zoute-drop
410573,pates-de-poulet,pates-de-poulet
410577,saucisses-pour-hot-dog,saucisses-pour-hot-dog
410638,muhammara,Muhammara
410712,frisdrank,frisdrank
410763,picalilli,picalilli
410856,ketchup-edulcores,ketchup-edulcores
410875,jus-de-cerise,jus-de-cerise
410895,emping,Emping
410927,the-vert-citron,the-vert-citron
411156,melkchocolades,melkchocolades
411325,levures-de-boulangerie,levures-de-boulangerie
411353,ingredients,ingredients
411411,borșuri,borșuri
411418,boisson-lactee-proteinee-et-aromatisee-avec-framboise-et-fraise-uht,boisson-lactee-proteinee-et-aromatisee-avec-framboise-et-fraise-uht
411448,fruit-bread,fruit-bread
411449,zoet-brood-gevuld-met-vruchten-en-noten,zoet-brood-gevuld-met-vruchten-en-noten
411476,boisson-non-gazeuse-aux-jus-de-fruits,Boisson-non-gazeuse-aux-jus-de-fruits
411493,boissons-a-la-papaye,boissons-a-la-papaye
411520,frituur,frituur
411597,kruitnoten,kruitnoten
411661,diksappen,diksappen
411662,siroop,siroop
411782,arty-barcode,arty-barcode
411797,fruitreep,fruitreep
411811,sperziebonen,sperziebonen
411812,nl-be-rice-cakes,Nl-be-rice-cakes
411845,canned-red-cabbage,Canned-red-cabbage
411846,rode-kool-met-appel,rode-kool-met-appel
411865,airfryer,airfryer
411993,chips-d-houmous,chips-d-houmous
412020,puddings-proteine,puddings-proteine
412056,smeerkazen,Smeerkazen
412057,zuivel,Zuivel
412099,kruidenpasta,kruidenpasta
412133,spaghetti-konjac,spaghetti-konjac
412137,sport-nutrition,sport-nutrition
412174,plat-a-base-de-tofu,plat-a-base-de-tofu
412225,yaourts-stracciatella,yaourts-stracciatella
412237,blikgroenten,blikgroenten
412359,zetmeelaardappelen,zetmeelaardappelen
412369,raw-food,raw-food
412541,spread-not-butter,Spread-not-butter
412560,halvarines,halvarines
412576,botor,botor
412790,chocola,chocola
412792,chocolades,chocolades
412796,barres-aux-noix,barres-aux-noix
412797,barres-aux-noisettes,barres-aux-noisettes
412833,boerenkool-in-pot,boerenkool-in-pot
412860,leerdammer,leerdammer
412910,maille-moutarde-ail-et-citron-108g,maille-moutarde-ail-et-citron-108g
413012,ketchups-epices,ketchups-epices
413208,pates-a-gateaux,pates-a-gateaux
413213,boisson-aux-extraits-de-the-aromatise-peche,boisson-aux-extraits-de-the-aromatise-peche
413214,ice-tea-zero-sucres-saveur-peche,ice-tea-zero-sucres-saveur-peche
413329,pates-de-piments,pates-de-piments
413368,wakame-seaweeds,Wakame seaweeds
413369,dried-wakame-seaweeds,Dried wakame seaweeds
413386,햄,햄
413394,씨리얼,씨리얼
413405,prawn-cocktail-crisps,Prawn cocktail crisps
413427,rice-syrups,Rice syrups
413435,과자,과자
413499,jus-d-aloe-vera,jus-d-aloe-vera
413503,napoje-bezalkoholowe,Napoje-bezalkoholowe
413504,napoje-słodzone,Napoje-słodzone
413545,fish-ball,Fish-ball
413593,mangosteen-juice,Mangosteen-juice
413594,น้ำผลไม้,น้ำผลไม้
413595,น้ำผลไม้รวม,น้ำผลไม้รวม
413735,mackerel-fillet-in-tomato-sauce-canned-drained,Mackerel-fillet-in-tomato-sauce-canned-drained
413774,instant-udon,Instant udon
413809,dorayaki,Dorayaki
413932,congee,Congee
413936,rice-congee,Rice-congee
413943,sweetened-condensed-milk,Sweetened-condensed-milk
413975,blended-vegetable-oil,Blended-vegetable-oil
414018,shrimp-paste,Shrimp-paste
414097,roasted-shelled-pumpkin-seeds,Roasted shelled pumpkin seeds
414148,ซอสถั่วเหลือง,ซอสถั่วเหลือง
414149,เครื่องจิ้ม,เครื่องจิ้ม
414150,เครื่องปรุงรสโซเดียมต่ำที่ใช้เกลือโพแทวเซียมคลอไรด์ทดแทน,เครื่องปรุงรสโซเดียมต่ำที่ใช้เกลือโพแทวเซียมคลอไรด์ทดแทน
414151,เครื่องปรุง-ซอส-เครื่องปรุงรสโซเดีมต่ำที่ใช้เกลือโพแทสเซียมคลอไรด์ทดแทน,เครื่องปรุง-ซอส-เครื่องปรุงรสโซเดีมต่ำที่ใช้เกลือโพแทสเซียมคลอไรด์ทดแทน
414207,sardines-in-chili-sauce,Sardines-in-chili-sauce
414219,ขนม,ขนม
414220,ขนมอบ,ขนมอบ
414221,คุกกี้,คุกกี้
414268,dried-longan,dried-longan
414280,non-dairy-soymilk,Non-dairy-soymilk
414347,sesame-milks,Sesame milks
414379,dried-pork,Dried-pork
414604,whey,Whey
414605,drinking-whey,Drinking-whey
414612,protein-drinks,Protein-drinks
414622,drinking-yogurt,Drinking-yogurt
414791,cellophane-noodles,Cellophane noodles
414845,choux-cream,Choux-cream
414903,การดองเค็ม,การดองเค็ม
415052,gummy-pineapples,Gummy-pineapples
415053,gummy-pineapple,Gummy-pineapple
415084,canned-fruits-in-water,Canned-fruits-in-water
415085,jackfruit,Jackfruit
415125,pork-blood,Pork-blood
415256,rice-crisp,Rice-crisp
415367,ขนม-ของว่าง,ขนม-ของว่าง
415368,ธัญพืชและมันฝรั่ง,ธัญพืชและมันฝรั่ง
415369,ผลิตภัณฑ์จากผักและผลไม้,ผลิตภัณฑ์จากผักและผลไม้
415370,ผลิตภัณฑ์จากพืช,ผลิตภัณฑ์จากพืช
415371,มันฝรั่งทอด,มันฝรั่งทอด
415372,อาหารเรียกน้ำย่อย,อาหารเรียกน้ำย่อย
415401,soy-meat,Soy-meat
415424,powdered-legume-milks,Powdered legume milks
415425,powdered-soy-milks,Powdered soy milks
415444,mixed-berry-juices,Mixed-berry-juices
415451,strawberry-juice,Strawberry juice
415457,guava-juice,Guava-juice
415498,milk-tablets,Milk-tablets
415527,coriander-products,Coriander products
415535,ail-emince,ail-emince
415536,minced-garlic,minced-garlic
415566,น้ำปลา-เครื่องปรุงรส-เครื่องปรุงรสโซเดียมต่ำที่ใช้เกลือโพแทสเซียมคลอไรด์ทดแทน,น้ำปลา-เครื่องปรุงรส-เครื่องปรุงรสโซเดียมต่ำที่ใช้เกลือโพแทสเซียมคลอไรด์ทดแทน
415640,phanaeng-curry-pastes,Phanaeng curry pastes
415754,laitues-en-conserve,laitues-en-conserve
415768,mixed-berries-juice,Mixed-berries-juice
415776,mixed-fruit-juice,Mixed-fruit-juice
415788,mandarin-orange-juice,Mandarin-orange-juice
415789,mixed-berry-juice,Mixed-berry-juice
415843,stick-de-biscuit-chocolate,stick-de-biscuit-chocolate
416031,tamarind-candy,Tamarind-candy
416066,milk-product-ผลิตภัณฑ์จากนม-โยเกิร์ต-yogurt,milk-product-ผลิตภัณฑ์จากนม-โยเกิร์ต-yogurt
416067,ไข่,ไข่
416083,glutinous-rices,Glutinous rices
416152,fried-noodle,Fried-noodle
416230,pineapple-pies,Pineapple-pies
416311,dried-red-kidney-beans,Dried red kidney beans
416321,job-s-tears,Job's Tears
416457,fat-free-fermented-yogurt-with-cereals,Fat-free fermented yogurt with cereals
416482,corn-snack,Corn-snack
416493,rice-porridge,Rice-porridge
416508,rice-soup,Rice-soup
416509,instant-food,Instant-food
416517,soybean-paste,Soybean-paste
416582,desserts-frozen-foods-frozen-desserts-ice-creams-and-sorbets-ice-creams,Desserts-frozen-foods-frozen-desserts-ice-creams-and-sorbets-ice-creams
416652,seasoning-sauce,Seasoning-sauce
416691,vermicelle,vermicelle
416694,preparation-orientale,preparation-orientale
416750,roasted-broad-beans,Roasted-broad-beans
416812,riz-blanc-long-grain,riz-blanc-long-grain
416945,chili-paste,Chili-paste
416995,instant-soba,Instant soba
417170,powdered-cereal-milks,Powdered cereal milks
417172,powdered-sesame-milks,Powdered sesame milks
417240,favored-milk,Favored-milk
417268,กะปิแท้,กะปิแท้
417295,rambutan-in-syrup,Rambutan-in-syrup
417296,rambutan-in-heavy-syrup,Rambutan-in-heavy-syrup
417303,water-chestnuts-in-syrups,Water-chestnuts-in-syrups
417322,maize-milks,Maize milks
417391,durian-crisp,Durian-crisp
417412,bambusstreifen,Bambusstreifen
417417,gewürzpasten,gewürzpasten
417425,fertigsuppe,fertigsuppe
417440,sauces-aux-fruits,sauces-aux-fruits
417488,tamarind,Tamarind
417489,dried-lemon,Dried-lemon
417500,aliments-et-boissons-a-base-de-vegetaux-boissons-boissons-a-base-de-vegetaux-boissons-sans-alcool-boissons-au-the-thes-glaces-boissons-avec-sucre-ajoute-boissons-sans-sucre-ajoute,Aliments-et-boissons-a-base-de-vegetaux-boissons-boissons-a-base-de-vegetaux-boissons-sans-alcool-boissons-au-the-thes-glaces-boissons-avec-sucre-ajoute-boissons-sans-sucre-ajoute
417511,thes-glaces-verts,thes-glaces-verts
417582,pistachios-puree,Pistachios-puree
417590,pistachios-milks,Pistachios-milks
417631,pickled-radish,Pickled-radish
417665,streamed-egg,Streamed-egg
417781,tamarind-concentrated,Tamarind-concentrated
418019,okra,Okra
418021,shiitake-mushrooms-chips,Shiitake-mushrooms-chips
418144,whey-powder,Whey powder
418177,bautura-vegetala,bautura-vegetala
418271,นมถั่วเหลือง,นมถั่วเหลือง
418283,pork-lasagne-with-cheese,Pork-lasagne-with-cheese
418284,spinach-cheese-bake,Spinach-cheese-bake
418302,sesami-oil,Sesami-oil
418325,enoki-mushroom,Enoki-mushroom
418429,biscuit-cookie-snack-with-dairy-or-vanilla-filling,Biscuit-cookie-snack-with-dairy-or-vanilla-filling
418444,durian,Durian
418454,basil-seed-drinks,Basil-seed-drinks
418473,boisson-aloe-vera,boisson-aloe-vera
418586,fish-balls,Fish-balls
418587,fish-cake,Fish-cake
418740,peanut-candy,Peanut-candy
418785,oolong-teas,Oolong teas
418843,spring-roll-pastry,Spring-roll-pastry
418993,still-soft-drink-with-tea-extract-flavoured-without-sugar-and-with-artificial-sweeteners,Still soft drink with tea extract flavoured without sugar and with artificial sweeteners
419052,indian-readymeals,Indian-readymeals
419055,masala,Masala
419097,namkeen,Namkeen
419147,würzsauce,würzsauce
419154,chilli-powder,Chilli-powder
419155,soup-mix,Soup-mix
419157,indian-snacks,indian-snacks
419165,cookie-cake,Cookie-cake
419192,seedless-grapes,Seedless grapes
419194,green-seedless-grapes,Green seedless grapes
419214,dry-goods,Dry-goods
419215,ogórki-konserwowe,ogórki-konserwowe
419220,cumin-biscuits,Cumin-biscuits
419275,lotus-seeds,Lotus-seeds
419331,fruits-du-jacquier,fruits-du-jacquier
419332,ขนม-ของว่าง-ขนมหวาน-ขนมหวาน-chewing-gum,ขนม-ของว่าง-ขนมหวาน-ขนมหวาน-chewing-gum
419335,chips-de-taro,chips-de-taro
419344,prawn-hargow,Prawn-hargow
419349,feuilles-de-riz,feuilles-de-riz
419444,soft-cookies,Soft-cookies
419445,soft-chocolate-cookies-with-melted-choco-inside,Soft-chocolate-cookies-with-melted-choco-inside
419447,soft-cookies-with-filling,Soft-cookies-with-filling
419464,contains-caffeine,contains-caffeine
419493,fettarme-mayonnaisen,fettarme-mayonnaisen
419500,maistortillachips,maistortillachips
419501,1264,1264
419545,mix-condimente,mix-condimente
419608,spanyol-kapribogyo,spanyol-kapribogyo
419847,gefrorene-fische,gefrorene-fische
419905,bratwürst,bratwürst
419912,fruchtmolke,fruchtmolke
419930,obers,obers
419931,schlagobers,schlagobers
419992,schnittkäse-aus-past-ziegenmilch,schnittkäse-aus-past-ziegenmilch
420179,criques,criques
420256,tangerine-nectars,Tangerine nectars
420305,grüne-oliven-mit-paprikapaste,grüne-oliven-mit-paprikapaste
420306,green-olives-with-paprika-paste,Green-olives-with-paprika-paste
420438,jus-de-fruit-antioxydant,jus-de-fruit-antioxydant
420503,napoje-ryżowe,napoje-ryżowe
420504,napoje-owsiane,napoje-owsiane
420565,pain-de-mie-en-tranche,pain-de-mie-en-tranche
420622,zwiebelringe,zwiebelringe
420661,milk-snack,milk-snack
420666,băuturi-răcoritoare-necarbonatate,băuturi-răcoritoare-necarbonatate
420742,milchmischgetrank,milchmischgetrank
420771,milchmischgetränk,milchmischgetränk
420772,schnittkäse-55-fett-i-tr,schnittkäse-55-fett-i-tr
420808,mlečni-izdelek,mlečni-izdelek
420811,schoko-müsli,schoko-müsli
420887,wurstknödel,wurstknödel
420913,weizenkörner,weizenkörner
420942,kabbergebäck,kabbergebäck
421002,merettich,merettich
421015,natúrjoghurt,natúrjoghurt
421084,mini-prajituro-pe-baza-de-lapte,mini-prajituro-pe-baza-de-lapte
421096,chocolat-snack,chocolat-snack
421121,bio-alternative-zu-limonaden-eistee,bio-alternative-zu-limonaden-eistee
421134,boissons-sans-sucre-boissons-energisantes,boissons-sans-sucre-boissons-energisantes
421152,speisewürze,speisewürze
421155,japan-suppen-marinade,japan-suppen-marinade
421209,pasta-bake-sauces,Pasta-bake-sauces
421267,imported-from-china,Imported-from-china
421290,canned-crab-meat,Canned-crab-meat
421291,crab-meat-in-brine,Crab-meat-in-brine
421328,canned-prawns,Canned-prawns
421336,raspberries-in-syrup,Raspberries-in-syrup
421360,white-plain-flour,White-plain-flour
421405,madeira-cake,Madeira-cake
421417,wholemeal-bread,Wholemeal-bread
421418,butter-chicken,Butter-chicken
421434,gingernut-biscuits,Gingernut-biscuits
421477,beef-mince,Beef-mince
421478,minced-lamb,Minced-lamb
421512,frozen-donuts,Frozen-donuts
421529,havarti-cheese,Havarti-cheese
421549,jarred-vegetables,Jarred-vegetables
421559,whole-bean-sprouts-canned,Whole-bean-sprouts-canned
421563,smoked-oysters-in-oil,Smoked-oysters-in-oil
421568,canned-drained-bamboo-shoots,Canned-drained-bamboo-shoots
421569,canned-asian-vegetables,Canned-asian-vegetables
421613,chocolate-block,Chocolate-block
421646,jelly-crystals,Jelly-crystals
421661,flavoured-mineral-water,Flavoured-mineral-water
421744,christmas-foods,Christmas-foods
421745,plum-puddings,Plum-puddings
421753,organic-spelt-flour,Organic-spelt-flour
421770,snackfoods,Snackfoods
421845,raisin-bread,Raisin-bread
421859,glace-cherries,Glace-cherries
421872,calrose-rice,Calrose-rice
421877,indian-meals,Indian-meals
421933,banana-breads,banana-breads
421934,cakes-a-la-banane,cakes-a-la-banane
421959,lime-marmalades,Lime-marmalades
421966,colby-cheese,Colby-cheese
421973,chocolate-milk-long-life,Chocolate-milk-long-life
421981,cheeses-from-australia,Cheeses-from-australia
421982,colby-cheeses,Colby-cheeses
421987,chicken-stock,Chicken-stock
422118,vegetarian-frozen-food,Vegetarian-frozen-food
422119,formulated-supplementary-food,Formulated-supplementary-food
422120,vanilla-flavoured-beverage,Vanilla-flavoured-beverage
422141,wheat-cereal,Wheat-cereal
422222,coca-cola,Coca-cola
422355,peaches-sliced-in-syrup,Peaches-sliced-in-syrup
422389,grain-chips,Grain-chips
422474,unhomogenised-pateurised-low-fat-milks,Unhomogenised-pateurised-low-fat-milks
422490,flavoured-milk-drink,Flavoured-milk-drink
422502,turkey-burgers,Turkey-burgers
422537,natural-yoghurts,Natural-yoghurts
422613,plain-flour,Plain-flour
422624,marshmallows-enrobes-de-chocolat,marshmallows-enrobes-de-chocolat
422636,sweet-biscuits,Sweet-biscuits
422723,juice-from-concentrate,Juice-from-concentrate
422729,crossiants,Crossiants
422749,coucous,Coucous
422780,fruit-dried,Fruit-dried
422809,fruit-drink,Fruit-drink
422815,canned-fruit-salad,Canned-fruit-salad
422817,fruit-drinks,Fruit-drinks
422899,butter-alternative,Butter-alternative
422926,canned-water-chestnuts,Canned-water-chestnuts
